channel_id,channel_title,discovered_via_keyword,category,subcategory,language,tier
UCaeyYuMCC1PJH50qclTg_wg,TARGET NEET OFFICIAL ,neet biology in human welfare,competitive_exam,neet_subject,english,1
UCwJPW5gRGuv4DjlogEG9Mew,BAMS Wallah,neet biology in human welfare,competitive_exam,neet_subject,english,1
UCRAhkCJ0RqqdfZ7WaEyQKFg,Ankit Gupta Biology Tutorial,neet biology in human welfare,competitive_exam,neet_subject,english,1
UCrVRN3u6TG69Nht9Zm92jMQ,DOPA NEET Coaching,neet biology in human welfare,competitive_exam,neet_subject,english,1
UCd9Z6obvwQLoWxmbL3j2BNg,Avisantium,neet biology in human welfare,competitive_exam,neet_subject,english,1
UCAM2TgBdL5TCNr5Ji0ZFzPg,Technical wallah ,neet biology in human welfare,competitive_exam,neet_subject,english,1
UCZGO1WDnSGEcc0g82VniCGQ,Dr. Atlantis,neet biology in human welfare,competitive_exam,neet_subject,english,1
UCZ6_dzFZAGkurUAVjyYodbQ,Neet Mentor,neet biology in human welfare,competitive_exam,neet_subject,english,1
UCCTw-CcmMWVeJJjLlbPZT1g,Genetics Lab,neet biology in human welfare,competitive_exam,neet_subject,english,1
UCeXGHpv7nJMv3KcJvPG-FSw,biologyexams4u,neet biology in human welfare,competitive_exam,neet_subject,english,1
UCKKdbsbcQ9w5OpznxxeUSSA,BioSapien 2.0,neet biology in human welfare,competitive_exam,neet_subject,english,1
UClOTvTsmgXUOZxyh4G3gb4Q,Daksh Kunj [Neet],neet biomolecules,competitive_exam,neet_subject,english,1
UCYDjCJOciZupfvDjlQEi-Wg,Study With Josh,neet biomolecules,competitive_exam,neet_subject,english,1
UCX-_bEprNSMZiK6Z1eXyj8w,Your NEET Backbone ,neet biomolecules,competitive_exam,neet_subject,english,1
UCIDmBRuwIKBhB5TJUc8uujw,"Soching - Class 6 to 12, NEET, JEE Preparation",neet biomolecules,competitive_exam,neet_subject,english,1
UC60K0L-M7FH47PCAwTVuwWQ,IIB,neet biomolecules,competitive_exam,neet_subject,english,1
UCSbDe6AaGIRWxRjndC4PIlA,46xch gu,neet biotechnology applications,competitive_exam,neet_subject,english,1
UCUX2NIPzZXT87MI7zLm5vQg,Ozone Classes by Vipin Sharma Sir ,neet biotechnology applications,competitive_exam,neet_subject,english,1
UCFn-7MkPnYIxIoaLUd0KeDw,Neet PhyBio ~ Misbah Shaikh,neet biotechnology applications,competitive_exam,neet_subject,english,1
UCxrXuRIblhYgQY5uycXb-cw,DOXAB,neet biotechnology applications,competitive_exam,neet_subject,english,1
UCH97pYxzXFI1kUzY_NY4Y_g,TARGET NEET,neet biotechnology applications,competitive_exam,neet_subject,english,1
UCp1IKaxGFEy-TZ0mrW-oqXA,Aasoka,neet biotechnology principles,competitive_exam,neet_subject,english,1
UC-WHWhLDdRAiiT53kqDe3PA,Neela Bakore Tutorials,neet body fluids circulation,competitive_exam,neet_subject,english,1
UCjSUMpdVZE-d_buT2u_JBMw,Campus Academy,neet botany,competitive_exam,neet_subject,english,1
UCsKUrknuReujAhu873FIEiA,Raj Rajpoot,neet botany,competitive_exam,neet_subject,english,1
UCHKhSdrQEklzeMWd2Ajm2AA,Prem yadav,neet botany,competitive_exam,neet_subject,english,1
UC_EC4PCSYmQov4b5UMVWgUw,NEET QUIZ,neet botany,competitive_exam,neet_subject,english,1
UC91wHsFQshu-9R-AYTiOuQg,Rural NEET Aspirant,neet botany,competitive_exam,neet_subject,english,1
UCWa2BABoD6giiqcm-1ejwxQ,The Cat tube,neet botany,competitive_exam,neet_subject,english,1
UCk05kzUYWoAhRZX1I6oS8oA,Neet Study ,neet botany,competitive_exam,neet_subject,english,1
UCNn_36NaAx-WWdlHaLmrqow,Biotonic NEET Videos,neet botany,competitive_exam,neet_subject,english,1
UCgBg0aacyJnw4qUnb1FlfEQ,Institute of Human Anatomy,neet breathing exchange,competitive_exam,neet_subject,english,1
UCUox58W1qyZTdFDbVXhTmSg,Vanshika Baliyan ,neet breathing exchange,competitive_exam,neet_subject,english,1
UCz7NbsN0VlrXzfE4GsCtFzA,Medical Arts Official,neet breathing exchange,competitive_exam,neet_subject,english,1
UCD3pnA9OkYj_0tV00eLg9Rw,DryokeshNEET,neet breathing exchange,competitive_exam,neet_subject,english,1
UCj3aNWop__1-KbiFlf1oYHg,CGL Achievers,neet breathing exchange,competitive_exam,neet_subject,english,1
UCSQHo1bdyZ8OK1mk7uU7LbQ,Medical Animation Media,neet breathing exchange,competitive_exam,neet_subject,english,1
UCdyNjjudFwv7QbrwqApWY7w,SHAKTI NEET- By Nomesh Gopalani Sir,neet breathing exchange,competitive_exam,neet_subject,english,1
UCwIA63AoWWd_Ml2Z1CAyGBg,kussu study,neet cell biology,competitive_exam,neet_subject,english,1
UCZ3dUp6NkzbujRlfmqIly2w,Sleepy Learners,neet cell biology,competitive_exam,neet_subject,english,1
UC7x15BEfDKuOnrKjszYhn_A,Bihari Biology,neet cell biology,competitive_exam,neet_subject,english,1
UC6PdLRkHgRFjJfBnZH0pJgQ,Xylem NEET 2026,neet cell cycle,competitive_exam,neet_subject,english,1
UCi9I-zP_yEegqy28NpMh-Mg,Nucleus Biology,neet cell cycle,competitive_exam,neet_subject,english,1
UC2dL1ZN6Ojykyl7HirHtNig,Exam Winner Plus One,neet cell cycle,competitive_exam,neet_subject,english,1
UCydS5Y6qKVddkHIgKDlxCeg,Biology BOMB NEET,neet chemical coordination,competitive_exam,neet_subject,english,1
UCG31O2eprG8EAJkv9kMWVDg,Sri Chaitanya Educational Institute,neet chemical coordination,competitive_exam,neet_subject,english,1
UCzkWFyYREBMEk8Q4FPrkXtQ,Study with Andleaf,neet chemical coordination,competitive_exam,neet_subject,english,1
UC6zkXO8iRGc41DHt5XTYm0g,sports Arena  🔥🔥,neet chemical coordination,competitive_exam,neet_subject,english,1
UCXdUwXMDnxQuuHwOAuPqjyw,Neet Doubt Botany ,neet chemistry,competitive_exam,neet_subject,english,1
UCPcjWgwEwwWIYYJFtHvPaSQ,StudyWithMe,neet chemistry,competitive_exam,neet_subject,english,1
UCrFIQWgaKtNpfvM-g0AU8bg,Hemant Umre | Class 12 & NEET Chemistry,neet chemistry,competitive_exam,neet_subject,english,1
UCaKo8OAJffWeNZkc3avDnWw,Dr Priya,neet chemistry lecture,competitive_exam,neet_subject,english,1
UCS2D6LHWi5bG0qR44M2dRwQ,Aditya Sharma [MBBS],neet chemistry lecture,competitive_exam,neet_subject,english,1
UCPe6bgwpWWp3pFJZ1QRkoBw,DNA Learning,neet chemistry one shot,competitive_exam,neet_subject,english,1
UCcEizkgaALoZ2M0uIQtlKLw,NEET Preparation by Arivihan,neet chemistry one shot,competitive_exam,neet_subject,english,1
UCShZdCcb5Gu5IFxyGpY1u6A,Abhishek Sahu,neet chemistry one shot,competitive_exam,neet_subject,english,1
UCeA0o0-CfYOt0ivZEVA5n6A,Sushant - MEDICO🙃,neet chemistry one shot,competitive_exam,neet_subject,english,1
UC6QYFutt9cluQ3uSM963_KQ,Ninja Nerd,neet digestion absorption,competitive_exam,neet_subject,english,1
UC2WuPTt0k8yDJpfenggOAVQ,Blossom,neet digestion absorption,competitive_exam,neet_subject,english,1
UCo7H-FdrNxd_nz4HDg44EFg,Singh creations Education,neet digestion absorption,competitive_exam,neet_subject,english,1
UC0pku7Z6xI3wcd2Xs2mZKVw,Biology BOMB Tricks,neet digestion absorption,competitive_exam,neet_subject,english,1
UCp1T3Oi6gaNy7cngeEfQ09g,NEET & JEE by UTKARSH CLASSES,neet digestion absorption,competitive_exam,neet_subject,english,1
UCVs9oKvZbUe0Mq9zBL62ZSw,PW Class 9 - NEEV,neet diversity in living world,competitive_exam,neet_subject,english,1
UCc58gQ4jS-eH__CY0lGQHxQ,NEETOLOGY,neet ecology,competitive_exam,neet_subject,english,1
UC1mNalUG81UiUJrX4M0vHcw,BioGuru - Dr. Rishabh Choubey,neet ecology,competitive_exam,neet_subject,english,1
UC8FbBcuV1Oq3tnIIlYJm1OQ,Thorax,neet ecosystem,competitive_exam,neet_subject,english,1
UCMpBw8BG83xSqH9nLRoFh2A,Medical Student,neet ecosystem,competitive_exam,neet_subject,english,1
UC4K9pyxDkBGXofw9CXQgS5A,CM ACADEMY NEET-JEE,neet ecosystem,competitive_exam,neet_subject,english,1
UCopPF_aa-a3LEuwLuHtcdww,RNM Academy,neet environmental issues,competitive_exam,neet_subject,english,1
UChnGh24uXqSBwuh-HtnOHvw,Unacademy PerfectioNEET,neet environmental issues,competitive_exam,neet_subject,english,1
UCa_RYfaK-tMrfRt_dH8dfNA,Topperzy,neet environmental issues,competitive_exam,neet_subject,english,1
UCCoIU4wAwx5avQZYI9XU3AQ,Study for Neet asprint 🩺,neet environmental issues,competitive_exam,neet_subject,english,1
UCTfcO2viXeTMTlk3cuJrGrA,medpath_,neet environmental issues,competitive_exam,neet_subject,english,1
UCjHcsXQUFFA_yjghL6EnV3w,NEET TOPPERS,neet environmental issues,competitive_exam,neet_subject,english,1
UC5J63SvL6fo7TaH36BHusgQ,StudyClick,neet environmental issues,competitive_exam,neet_subject,english,1
UC_CAKn9yhkYsDIU12YBHQEg,Biomania- Biology Classes,neet environmental issues,competitive_exam,neet_subject,english,1
UCLue80K_U5sIQ41iT9NBJMg,Target Neet,neet environmental issues,competitive_exam,neet_subject,english,1
UCyQX58IlYo8DsJGM0YdeCUA,Medical at Ease,neet environmental issues,competitive_exam,neet_subject,english,1
UCQv2i_4nmtF7YcH1o8IQ_SA,Neetlive,neet environmental issues,competitive_exam,neet_subject,english,1
UCzEv81EPcTGswMOcxhLkrPQ,Atif Wahab,neet environmental issues,competitive_exam,neet_subject,english,1
UCYaGhcOxjzJPXBNG2j8B7aA,QMSInsight,neet environmental issues,competitive_exam,neet_subject,english,1
UCOCqRLj_1hU8YaYfaGqegtw,CONCEPTREE Learning,neet environmental issues,competitive_exam,neet_subject,english,1
UCUoFq25Yq4o2ibbKj7gzQGg,"DoorstepTutor (NEET, JEE, IMO, NSO, NTSE...)",neet environmental issues,competitive_exam,neet_subject,english,1
UCFr59BzC6AIzQxlWecNdmdA,Biologism Academy ,neet environmental issues,competitive_exam,neet_subject,english,1
UCoj31YHA-9sz4IdmWv4Mw9Q,Universal Institute Kottakkal Official,neet evolution,competitive_exam,neet_subject,english,1
UCIsA578c1N84bnbkpNCOzkA,Bio vista,neet evolution,competitive_exam,neet_subject,english,1
UCnPEv8F_eialbdETr4IHmrg,Evolude,neet evolution,competitive_exam,neet_subject,english,1
UCzB2ghzwnWT1oeJfRbsMouQ,Mitos Learning,neet evolution,competitive_exam,neet_subject,english,1
UCb2GCoLSBXjmI_Qj1vk-44g,Amoeba Sisters,neet excretion,competitive_exam,neet_subject,english,1
UC5__dvHEHsyBa8IeQRy1xCQ,Ashraf Ali,neet excretion,competitive_exam,neet_subject,english,1
UCBsQd58M8pk0RtYLUbunPGA,HERITAGE VIDISHA   Dr. Ashish Shrivastava,neet excretion,competitive_exam,neet_subject,english,1
UCbkk6RkiN-naaGn7imLAKzA,simple science solutions,neet excretion,competitive_exam,neet_subject,english,1
UCbk4qwk5N3JokpOmeaVukEg,Visa By Dr.Poonam Rohtak,neet excretion,competitive_exam,neet_subject,english,1
UCEtjXwgNbGLXAZK-Y5io6hQ,Sourabh Raina NEET,neet excretion,competitive_exam,neet_subject,english,1
UCG4jbhN8Q8cfntOy3_9YSxw,Dr. NK Sharma Biology,neet excretion,competitive_exam,neet_subject,english,1
UC3aGFCPVA_lRQizQKbXmgxw,BioPhylum,neet genetics,competitive_exam,neet_subject,english,1
UCUztc9eJHRPRXO1LUogrMlg,Amirash Deshpande,neet genetics,competitive_exam,neet_subject,english,1
UCXuC1octIs674bckv-Y7nvA,Apna PW,neet human physiology,competitive_exam,neet_subject,english,1
UCrp6cS8MJ8B5a9IGxxC4Fxg,study with sagarh2o,neet human physiology,competitive_exam,neet_subject,english,1
UCFmczaF-qyk80ch5pBYgfRQ,BioXpert,neet human physiology,competitive_exam,neet_subject,english,1
UC4jFhrA-y4cO3Ux0AuDyhRg,Prakasham Classes ,neet human reproduction,competitive_exam,neet_subject,english,1
UCSB_HXhdFUZRgwOssAluC3A,Dr Sachin Kapur,neet human reproduction,competitive_exam,neet_subject,english,1
UCLoSA4APnVIgkMSCvUq0PBQ,Beats For Biology - Baibhav Singh,neet human reproduction,competitive_exam,neet_subject,english,1
UC7al_2RHYoB8TXz9Z-uJ-Jg,Bio Booster,neet locomotion movement,competitive_exam,neet_subject,english,1
UCSi6Aa72Rxx-ZLiiUVfO_6A,BEAT d NEET,neet locomotion movement,competitive_exam,neet_subject,english,1
UCA73CQKy1DNUEvkZVhLyEHQ,Biology_Notes,neet locomotion movement,competitive_exam,neet_subject,english,1
UCwMNVCXcSWNMS0C8rcRCWxA,Biomentors Classes Online,neet molecular basis of inheritance,competitive_exam,neet_subject,english,1
UC72Drdhhl7qWV_pBAWRtXDQ,AIM FOR NEET,neet molecular basis of inheritance,competitive_exam,neet_subject,english,1
UC2h9QqK1Wv9x7uRiJWLlh_g,Neet helper,neet morphology of plants,competitive_exam,neet_subject,english,1
UC9iBfMtgxXqjSyjTHr4sQfw,anurag,neet morphology of plants,competitive_exam,neet_subject,english,1
UCUesaQ-MlqDj6kA7mEs99GA,Unbox The Box,neet mtg,competitive_exam,neet_subject,english,1
UCGXkq_ZdOh0Lwx-9srw1t2g,Surjeet Kumar Choudhary(NITi_a_n),neet mtg,competitive_exam,neet_subject,english,1
UCrtbV85mmkZPeWiBQvDF58A,bingo_sensei,neet mtg,competitive_exam,neet_subject,english,1
UC2REcQao5BhaFoRb_IEBMag,question paper with durgesh shukla,neet mtg,competitive_exam,neet_subject,english,1
UChCQtU_8fJ5oxFOjtFLKWMQ,Books Update,neet mtg,competitive_exam,neet_subject,english,1
UCI0qYPs-C7dEMIao7FjiXYw, NRK SAHAB(MBBS),neet mtg,competitive_exam,neet_subject,english,1
UC_MIOhlzCwMi5xyJKlYzwew,medicoPunitaBHU,neet mtg,competitive_exam,neet_subject,english,1
UCy2sZ6adU7EnbGvzx1cu9Jg,Mp_aspirant121,neet mtg,competitive_exam,neet_subject,english,1
UCPt9FCtceTwiufM_2o8bPTw,Ayush Mishra,neet mtg,competitive_exam,neet_subject,english,1
UCWG4p5pY1U7bzHTaCwvfqIw,Medlife with Kashish🩺,neet mtg,competitive_exam,neet_subject,english,1
UCRB_BnntDoemcLvq1X2Ajmg,NK viral ,neet neural control,competitive_exam,neet_subject,english,1
UChO_jtAT3dE7t4ImR4DWiOA,TJ KISHAN,neet neural control,competitive_exam,neet_subject,english,1
UCmykKRcjisNLmOG_di3qTiQ,Edutainp,neet neural control,competitive_exam,neet_subject,english,1
UChzZOA4mUGeJlKg92YAywtw,Ruby Yadav ,neet physics,competitive_exam,neet_subject,english,1
UCG4-sIOHENyFeicjUjC0mbQ,Gaurav Gupta Physics - Official,neet physics,competitive_exam,neet_subject,english,1
UCk5aPhElr9szHqntADUMEYA,Sumit sir [NEET],neet physics,competitive_exam,neet_subject,english,1
UCVJc7bS5lP8OrZGd7vs_yHw,Open Your Mind With Muruga MP,neet physics,competitive_exam,neet_subject,english,1
UCtYI_ppU1fZ4mHVSmF0JvuA,Pratik Agarwal,neet physics,competitive_exam,neet_subject,english,1
UCMB3WNLe0Bd66cY_2HS7yOQ,Study with practice.,neet physics,competitive_exam,neet_subject,english,1
UCSrHSr3tgTOkReBB0gvtgzQ,MultiNettra-Rahul Mishra ,neet physics,competitive_exam,neet_subject,english,1
UCrQYkMT7TojoTrG5FXIZk3A,Farhan Siddiqui ( AIIMS ),neet physics lecture,competitive_exam,neet_subject,english,1
UCmSmTyTI_XGJj1C9A0JUt1Q,Bcece guide,neet physics lecture,competitive_exam,neet_subject,english,1
UCA1bcvZFov_pcsUf0uPjA4w,Harshvardhan Singh [AIIMS],neet plant kingdom,competitive_exam,neet_subject,english,1
UCy-f9rSGVtF5edspO8Rg2rw,Shahbaz Sayyed,neet plant kingdom,competitive_exam,neet_subject,english,1
UCm3eU8B3DoI01oQUZQqYS_w,Exam Winner NEET,neet plant kingdom,competitive_exam,neet_subject,english,1
UClfaKFfJ_FGnMzuKJmdRFhw,Naaz Fatima,neet plant kingdom,competitive_exam,neet_subject,english,1
UCKFkTEYYlQa0Xm9mwPSegyA,Biotecnika,neet plant physiology,competitive_exam,neet_subject,english,1
UCEaCdF2QMbBOo8FB3J771mg,Kaksha Ed,neet reproduction,competitive_exam,neet_subject,english,1
UC8GGJF0hW1CTTHg9qaC8aYg,Tanvi's Shorts,neet structural organisation,competitive_exam,neet_subject,english,1
UCBk8aWOF3tgWZyFNjEC7Ftw,Loyangamba Irungbam,neet structural organisation,competitive_exam,neet_subject,english,1
UCP6AOyxqVxfAcnQLx-9MLzg,Elearnin,neet structural organisation,competitive_exam,neet_subject,english,1
UCchvRlaLzqjpDSntpDOW-Lg,Study Notes Neet&Jee ,neet structural organisation,competitive_exam,neet_subject,english,1
UCNdZAqNw1oZSGtZP322wgMQ,Midnight Neet Aspirants,neet structural organisation,competitive_exam,neet_subject,english,1
UCEV5l5fjhja4bFykguEsphQ,Artistic_Avian,neet structural organisation,competitive_exam,neet_subject,english,1
UCCaR3qXU29xWCbhRHjIWMTg,Sohail,neet trueman biology,competitive_exam,neet_subject,english,1
UCiEVrttO-dsfXg9wGmciwmg,surabhi gelli,neet trueman biology,competitive_exam,neet_subject,english,1
UC0nD5X56K-kXu43fwQzouAw,ALL ABOUT ZOOLOGY - LIFESCIENCES ,neet trueman biology,competitive_exam,neet_subject,english,1
UC5F8FPiRfu9UGQZBpkjyyOw,Debankur Chakraborty,neet trueman biology,competitive_exam,neet_subject,english,1
UCv1iFmoYhFEabXjf1nYYacg,KC Science Talks,neet trueman biology,competitive_exam,neet_subject,english,1
UCzWxOL9gdDxMhefEKjpHZKQ,MADHURI ,neet trueman biology,competitive_exam,neet_subject,english,1
UCDypiIV-xWSr7c-7ftUaDTQ,Career Coaching institute,neet trueman biology,competitive_exam,neet_subject,english,1
UCoua26hnmLyqI75iyItNuCA,Praakriti's review,neet trueman biology,competitive_exam,neet_subject,english,1
UCT4AvXJwTXA_S0--B3AtIWg,Vedantu Vlog,neet trueman biology,competitive_exam,neet_subject,english,1
UCDeDq6BayKVjZSF4vTqUTtw,BEING NEETIAN,neet trueman biology,competitive_exam,neet_subject,english,1
UCnd2t5adtGN87TWYqCYyjdg,Food blog,neet trueman biology,competitive_exam,neet_subject,english,1
UCVrpSxUQ_o0o1hnsi9m1h_A,BiologyGuide,neet trueman biology,competitive_exam,neet_subject,english,1
UCuoc1V0cstOhTScMNHMe86Q,Your Medico Mansi,neet trueman biology,competitive_exam,neet_subject,english,1
UCSfElveBaYF_YiAw4UsgVSQ,Medico Guide Official™,neet trueman biology,competitive_exam,neet_subject,english,1
UC52IFOUCoSB0c4nXG-2l0Fg,"COMPETITIVE EXAM (NEET , JEE, BANKING , RAILWAYS)",neet trueman biology,competitive_exam,neet_subject,english,1
UC3hawDLYsdeqyWQX2TUG6Ew,Papzz Life,neet trueman biology,competitive_exam,neet_subject,english,1
UCcaI-sUQ3yjFVttnfULlAnw, Neet ,neet trueman biology,competitive_exam,neet_subject,english,1
UCDedX0lSkzm7VG3-gA5s-XQ,Sudesh Sir Biology,neet trueman biology,competitive_exam,neet_subject,english,1
UChcR-7EI3hYYcuZdiBD_fZQ,Lifescience classes,neet trueman biology,competitive_exam,neet_subject,english,1
UCB2clcrWuDCGBPJIfVzGQqQ,Ajeet's BioRealm,neet trueman biology,competitive_exam,neet_subject,english,1
UCCQ2gZl2fx_xwhAhGFYfFzQ,MemoNeet Line by Line NCERT,neet trueman biology,competitive_exam,neet_subject,english,1
UCcMKGy11OqeT_B-3qIoCxVA,Studysy,neet trueman biology,competitive_exam,neet_subject,english,1
UC8_UkIrlnAAlPvf-yA8dQNQ,Education Wire,neet trueman biology,competitive_exam,neet_subject,english,1
UCTyn1mrmcycFMhiUDPLqFOQ,Anshu Anand Barharwa,neet trueman biology,competitive_exam,neet_subject,english,1
UCDPCHymV4AONzMCdwV92STQ,AIM NEET,neet trueman biology,competitive_exam,neet_subject,english,1
UCN1tgCScmKbkxYBuI55Ra1Q,The listen book,neet trueman biology,competitive_exam,neet_subject,english,1
UCJkPhe6Tb8wOPNj7tlU98cA,lets beat biology,neet trueman biology,competitive_exam,neet_subject,english,1
UC-8eMDy2si_QplpskegYCJQ,Titans of Biology ,neet zoology,competitive_exam,neet_subject,english,1
UCyQn7lEgdkfQqZxE-8Lxm3Q,Shivani Vats,neet zoology,competitive_exam,neet_subject,english,1
UCWZK-alKb-JAhQlBnneFOBQ,Aishwarya and Shalini,neet zoology,competitive_exam,neet_subject,english,1
UCmAkleVEhKA2CCLxwRwFelg,𝐓𝐡𝐞 𝐬𝐭𝐮𝐝𝐲 𝐛𝐥𝐨𝐨𝐦🤎,neet zoology,competitive_exam,neet_subject,english,1
UCX9ZNJ5l87gt_s8cmEVFeqQ, Anushka Mam Fanclub,neet zoology,competitive_exam,neet_subject,english,1
UCJun6i8hm64m4S7C7FytQEg,Neet prepzone,neet zoology,competitive_exam,neet_subject,english,1
UCAXFAcJhbAKgKsTrXmQblTQ,Alpha Academy,byjus ias,competitive_exam,upsc,english,1
UCQj6yUEJLZessagI-Pvh6SQ,Akanksha Sharma,byjus ias,competitive_exam,upsc,english,1
UCCkAre3VdvbZz6p6gsbnHVA,IAS Illumine,civil services,competitive_exam,upsc,english,1
UCmGkNZrF9F99BYaSrHIo-Cw,IAS Illumine ( Hindi ),civil services,competitive_exam,upsc,english,1
UC8c5HBlxR0PMuiLi8qmiCfw,Healthy Competition,civil services,competitive_exam,upsc,english,1
UCgok7hIiveRPLfnvT0LZCmQ,BePositive,civil services,competitive_exam,upsc,english,1
UCY3K5KpHpALhyLml3RhF65A,Bala Latha Madam,civil services,competitive_exam,upsc,english,1
UC6sOW5RX9miothdP0MteJvQ,KSG IAS - KSG India,civil services,competitive_exam,upsc,english,1
UC6JTbuRu-ti_lHeXpflz1Hg,Shayas Rafiya Moideen,civil services,competitive_exam,upsc,english,1
UC27xBKmu8hMLQ4jqbBUiUiQ,Study Garh,civil services,competitive_exam,upsc,english,1
UCZinho9wu3iAeRpUXvAMzBQ,IBC Tamil,civil services,competitive_exam,upsc,english,1
UCdyTPIQluOYYRRA6UDTQltA,UPSC Daily ,civil services,competitive_exam,upsc,english,1
UCIcT8VqWrGn2x2kW5vV6ZqQ,Originals,civil services,competitive_exam,upsc,english,1
UCuR7-dI4yZiq1Q4cCIi2y9g,Xylem IAS,civil services,competitive_exam,upsc,english,1
UCBfzhC3rm7W8xztHDBVszDA,Targate video,civil services,competitive_exam,upsc,english,1
UCfOSSRJ0sqXZucoIvS7s_Xw,Prof D,civil services,competitive_exam,upsc,english,1
UCk3gSmmVE0vedMkICkhWpcQ,Tathastu-ICS ,civil services,competitive_exam,upsc,english,1
UC1pTNwS5MpXsxTCHkd-v4kg,Smart IAS,civil services,competitive_exam,upsc,english,1
UCf_XYgupvdx7rA44Ap3uI5w,Full Disclosure,civil services,competitive_exam,upsc,english,1
UCGatzbt0xPU-YBivB_YZa7w,FCB Nyasa Big Bullets,civil services,competitive_exam,upsc,english,1
UCH32HVPpqDUSsvjI6yANVtQ,JUST 4 FUN 🔍,civil services,competitive_exam,upsc,english,1
UC-jmkjiKCyBuqW5FZoemwEw,Shashank Sajwan,civil services,competitive_exam,upsc,english,1
UCggbrvcIlx2xSYAfwBDHrUw,Balsu's LAW Prep | CLAT Coaching,civil services,competitive_exam,upsc,english,1
UCiBnHwHuoLZTH7H7xXN1Aeg,Neupolity - Indian Polity in Telugu,civil services,competitive_exam,upsc,english,1
UC-uqsYA6FF-gptl_PlcTSoA,Fortune IAS Academy,civil services,competitive_exam,upsc,english,1
UCmEDdYsBjM0LkYWojQ8QN4A,Speech on success,civil services,competitive_exam,upsc,english,1
UC6PYz9ZqvdoQVUMhQHyDWtw,Aspirant's Base,civil services,competitive_exam,upsc,english,1
UC7-fAghDF_TJlIfhUwfd18Q,Rv Jarwal,civil services,competitive_exam,upsc,english,1
UC9ujcd--vJe_7jyg_9cFY4A,Teena dabi fans club ,civil services,competitive_exam,upsc,english,1
UCtBp5FUvxIQV-3Dn4K_43-A,Basic Gyaan,civil services,competitive_exam,upsc,english,1
UCb0MptpoTN_1o-sQiSbmn8g,theThought,civil services,competitive_exam,upsc,english,1
UCItJsxqZNWUyxFn-A2tzizQ,Priya Jain,civil services,competitive_exam,upsc,english,1
UCxjE30kCEYNcTWYUSOIPsbQ,amy motivation ,civil services preparation,competitive_exam,upsc,english,1
UCZz5YKlQqTDI6aQRtDO0pZQ,UPSC IAS ENGLISH,civil services preparation,competitive_exam,upsc,english,1
UC5aijmY3MNO0w6b9tZ_dbdg,Satyam Sahu,civil services preparation,competitive_exam,upsc,english,1
UCZoR5_2EvIozLH06kQ2Zd3Q,WE LEARN IAS MALAYALAM ,civil services preparation,competitive_exam,upsc,english,1
UCfK07E90OzqP-VafR4kJ0iQ,UPSCprep․com,civil services preparation,competitive_exam,upsc,english,1
UC-20iv_VcSF_2cy36wksLCQ,UPSC Gateway,civil services preparation,competitive_exam,upsc,english,1
UC0Fl_gMH4JelE6bLHZgU29g,Motivation Super24,civil services preparation,competitive_exam,upsc,english,1
UCgJffmoYsfYqUDuoKO0HKjw,Mangesh Media,civil services preparation,competitive_exam,upsc,english,1
UCoNTujEa9JMv9aIp7pwGi5g,ENSURE IAS By IRS 2016,civil services preparation,competitive_exam,upsc,english,1
UCx8zDRz0o_u8knvi4wMq9Vw,UPSC IAS Guru,civil services preparation,competitive_exam,upsc,english,1
UCCn7FDMApO60AbcddcALTqQ,Learn with Abhinav,civil services preparation,competitive_exam,upsc,english,1
UCoNcpqcIdMQp2sY6X6latVw,UPSC Shortcuts,civil services preparation,competitive_exam,upsc,english,1
UCl0MN4CALU7mJ1clo4Ulszg,Prabhat Exam,civil services preparation,competitive_exam,upsc,english,1
UCT1PlGg9xZdqxBc150zOo4Q,UPSC Vibes,civil services preparation,competitive_exam,upsc,english,1
UC0oU3g7axdHhHSeLN4L4IHg,Kumar Creators,civil services topper,competitive_exam,upsc,english,1
UCE5oRDLKbixiRLWZkg0HWog,JYmotivation,civil services topper,competitive_exam,upsc,english,1
UC8PVkxoGmcGlWtMUzXDKshg,MODERN THOUGHTS 2.0,civil services topper,competitive_exam,upsc,english,1
UCmttHA4ZGXkLDguuNqGndiw,Crack UPSC,civil services topper,competitive_exam,upsc,english,1
UC2mr7EBE7xz8QUO21vScgLQ,RAM IAS Coaching,civil services topper,competitive_exam,upsc,english,1
UC2P-Ebt6ZRdhRQ2YBkPQV3A,Er. Ramesh Khatri ,civil services topper,competitive_exam,upsc,english,1
UCISgnSNwqQ2i8lhCun3KtQg,Sansad TV,civil services topper,competitive_exam,upsc,english,1
UC_cZYFovNQTsKw1ZLmO_AMA,First India News,civil services topper,competitive_exam,upsc,english,1
UCPbQEt90uRX3F2CHLsGxnwg,News 6 network india,civil services topper,competitive_exam,upsc,english,1
UC4HLPOvpvk8HSvrpbm246hQ,online pariksha,civil services topper,competitive_exam,upsc,english,1
UC_eCxr_PwGMiNc2bhkL5cYw,HASHIL'S24 IAS,civil services topper,competitive_exam,upsc,english,1
UC2PKrEaF5_ZxKOkISi3JZHg,UPSCTopper-talks,civil services topper,competitive_exam,upsc,english,1
UCf31eCPlIbv-2dOTakELxOg,GS SCORE OFFICIAL,civil services topper,competitive_exam,upsc,english,1
UCvMSKsiXCDfjX41dUNn92yQ,HAREESH THE BEST ACADEMY,daily current affairs,competitive_exam,upsc,english,1
UCokp4EH08y4M5PXw4cHzJtg,Current Affairs Marathi,daily current affairs,competitive_exam,upsc,english,1
